disease,increase,loc,number,population,year
POLIO,5.760000000000000,SOUTH DAKOTA,41,649000,1938
POLIO,2.15,TENNESSEE,66,2821000,1938
POLIO,3.7000000000000000,TEXAS,238,6301000,1938
POLIO,1.87,UTAH,13,535000,1938
POLIO,7.43,VERMONT,28,356000,1938
POLIO,2.1400000000000000,VIRGINIA,61,2638000,1938
POLIO,2.0300000000000000,WASHINGTON,37,1698000,1938
POLIO,1.4200000000000000,WEST VIRGINIA,32,1828000,1938
POLIO,3.2100000000000000,WISCONSIN,105,3098000,1938
POLIO,2.8400000000000000,WYOMING,9,246000,1938
SMALLPOX,2.55,ALABAMA,74,2787000,1938
SMALLPOX,34.69,ARIZONA,165,466000,1938
SMALLPOX,11.610000000000000,ARKANSAS,227,1928000,1938
SMALLPOX,17.040000000000000,CALIFORNIA,1135,6656000,1938
SMALLPOX,24.280000000000000,COLORADO,274,1112000,1938
SMALLPOX,0.0,CONNECTICUT,0,1684000,1938
SMALLPOX,0.0,DELAWARE,0,257000,1938
SMALLPOX,0.0,DISTRICT OF COLUMBIA,0,638000,1938
SMALLPOX,1.0,FLORIDA,19,1771000,1938
SMALLPOX,0.7400000000000000,GEORGIA,24,3091000,1938
SMALLPOX,108.33,IDAHO,561,513000,1938
SMALLPOX,12.430000000000000,ILLINOIS,983,7866000,1938
SMALLPOX,43.44000000000000,INDIANA,1476,3386000,1938
SMALLPOX,51.08000000000000,IOWA,1282,2494000,1938
SMALLPOX,28.480000000000000,KANSAS,528,1842000,1938
SMALLPOX,16.720000000000000,KENTUCKY,473,2800000,1938
SMALLPOX,0.8100000000000000,LOUISIANA,21,2285000,1938
SMALLPOX,0.0,MAINE,0,843000,1938
SMALLPOX,0.0,MARYLAND,0,1766000,1938
SMALLPOX,0.0,MASSACHUSETTS,0,4365000,1938
SMALLPOX,4.990000000000000,MICHIGAN,256,5056000,1938
SMALLPOX,27.430000000000000,MINNESOTA,761,2753000,1938
SMALLPOX,5.100000000000000,MISSISSIPPI,111,2127000,1938
SMALLPOX,29.220000000000000,MISSOURI,1112,3781000,1938
SMALLPOX,81.48000000000000,MONTANA,455,552000,1938
SMALLPOX,15.230000000000000,NEBRASKA,207,1326000,1938
SMALLPOX,0.0,NEW HAMPSHIRE,0,485000,1938
SMALLPOX,0.0,NEW JERSEY,0,4100000,1938
SMALLPOX,9.590000000000000,NEW MEXICO,53,513000,1938
SMALLPOX,0.11000000000000000,NEW YORK,15,13512000,1938
SMALLPOX,0.9800000000000000,NORTH CAROLINA,35,3440000,1938
SMALLPOX,76.9,NORTH DAKOTA,502,647000,1938
SMALLPOX,5.3200000000000000,OHIO,370,6837000,1938
SMALLPOX,23.170000000000000,OKLAHOMA,543,2324000,1938
SMALLPOX,60.48,OREGON,651,1067000,1938
SMALLPOX,0.0,PENNSYLVANIA,0,9952000,1938
SMALLPOX,0.0,RHODE ISLAND,0,694000,1938
SMALLPOX,0.0,SOUTH CAROLINA,0,1834000,1938
SMALLPOX,47.85000000000000,SOUTH DAKOTA,315,649000,1938
SMALLPOX,5.210000000000000,TENNESSEE,152,2821000,1938
SMALLPOX,9.36999999999999,TEXAS,597,6301000,1938
SMALLPOX,6.0200000000000000,UTAH,35,535000,1938
SMALLPOX,0.0,VERMONT,0,356000,1938
SMALLPOX,0.15,VIRGINIA,4,2638000,1938
SMALLPOX,58.280000000000000,WASHINGTON,995,1698000,1938
SMALLPOX,0.57,WEST VIRGINIA,13,1828000,1938
SMALLPOX,6.7000000000000000,WISCONSIN,213,3098000,1938
SMALLPOX,35.560000000000000,WYOMING,90,246000,1938
MEASLES,182.64000000000000,ALABAMA,5143,2814000,1939
MEASLES,144.02,ARIZONA,702,484000,1939
MEASLES,123.51000000000000,ARKANSAS,2410,1948000,1939
MEASLES,939.4800000000000,CALIFORNIA,63748,6785000,1939
MEASLES,525.2100000000000,COLORADO,5886,1120000,1939
MEASLES,937.5400000000000,CONNECTICUT,15904,1696000,1939
MEASLES,94.63000000000000,DELAWARE,252,263000,1939
MEASLES,497.42000000000000,DISTRICT OF COLUMBIA,3276,658000,1939
MEASLES,157.53,FLORIDA,2895,1836000,1939
MEASLES,115.95,GEORGIA,3623,3120000,1939
MEASLES,694.1500000000000,IDAHO,3619,521000,1939
MEASLES,100.12000000000000,ILLINOIS,7900,7890000,1939
MEASLES,59.79000000000000,INDIANA,2036,3403000,1939
MEASLES,209.13,IOWA,5273,2520000,1939
MEASLES,158.21000000000000,KANSAS,2889,1824000,1939
MEASLES,79.78000000000000,KENTUCKY,2258,2825000,1939
MEASLES,157.03000000000000,LOUISIANA,3667,2334000,1939
MEASLES,271.0900000000000,MAINE,2298,846000,1939
MEASLES,852.9200000000000,MARYLAND,15295,1793000,1939
MEASLES,546.1900000000000,MASSACHUSETTS,23746,4347000,1939
MEASLES,328.17,MICHIGAN,16923,5156000,1939
MEASLES,655.68,MINNESOTA,18170,2771000,1939
MEASLES,0.0,MISSISSIPPI,0,2168000,1939
MEASLES,76.61000000000000,MISSOURI,2902,3783000,1939
MEASLES,1973.32,MONTANA,10954,555000,1939
MEASLES,276.01000000000000,NEBRASKA,3641,1318000,1939
MEASLES,133.99000000000000,NEW HAMPSHIRE,661,490000,1939
MEASLES,104.83000000000000,NEW JERSEY,4334,4129000,1939
MEASLES,316.10000000000000,NEW MEXICO,1656,523000,1939
MEASLES,331.36,NEW YORK,44812,13523000,1939
MEASLES,664.5000000000000,NORTH CAROLINA,23355,3514000,1939
MEASLES,843.2100000000000,NORTH DAKOTA,5431,644000,1939
MEASLES,74.00000000000000,OHIO,5099,6886000,1939
MEASLES,194.44000000000000,OKLAHOMA,4539,2333000,1939
MEASLES,219.8,OREGON,2379,1081000,1939
MEASLES,186.57000000000000,PENNSYLVANIA,18479,9901000,1939
MEASLES,416.8500000000000,RHODE ISLAND,2925,701000,1939
MEASLES,60.34000000000000,SOUTH CAROLINA,1134,1872000,1939
MEASLES,1173.7800000000000,SOUTH DAKOTA,7572,645000,1939
MEASLES,108.43000000000000,TENNESSEE,3118,2874000,1939
MEASLES,115.98000000000000,TEXAS,7380,6360000,1939
MEASLES,1002.2300000000000,UTAH,5445,543000,1939
MEASLES,1029.1900000000000,VERMONT,3688,358000,1939
MEASLES,394.24000000000000,VIRGINIA,10529,2670000,1939
MEASLES,1158.1600000000000,WASHINGTON,19868,1715000,1939
MEASLES,99.07000000000000,WEST VIRGINIA,1856,1868000,1939
MEASLES,768.0400000000000,WISCONSIN,23975,3121000,1939
MEASLES,1392.34,WYOMING,3458,248000,1939
PERTUSSIS,69.98000000000000,ALABAMA,1975,2814000,1939
PERTUSSIS,212.73000000000000,ARIZONA,1035,484000,1939
PERTUSSIS,48.13000000000000,ARKANSAS,940,1948000,1939
PERTUSSIS,124.47000000000000,CALIFORNIA,8447,6785000,1939
PERTUSSIS,181.10000000000000,COLORADO,2035,1120000,1939
PERTUSSIS,237.49,CONNECTICUT,4033,1696000,1939
PERTUSSIS,288.78,DELAWARE,762,263000,1939
PERTUSSIS,226.53,DISTRICT OF COLUMBIA,1494,658000,1939
PERTUSSIS,60.450000000000000,FLORIDA,1114,1836000,1939
PERTUSSIS,50.32000000000000,GEORGIA,1573,3120000,1939
PERTUSSIS,41.74000000000000,IDAHO,221,521000,1939
PERTUSSIS,171.34,ILLINOIS,13525,7890000,1939
PERTUSSIS,69.92000000000000,INDIANA,2386,3403000,1939
PERTUSSIS,41.160000000000000,IOWA,1042,2520000,1939
PERTUSSIS,87.39000000000000,KANSAS,1599,1824000,1939
PERTUSSIS,66.97000000000000,KENTUCKY,1896,2825000,1939
PERTUSSIS,48.73000000000000,LOUISIANA,1141,2334000,1939
PERTUSSIS,290.01000000000000,MAINE,2459,846000,1939
PERTUSSIS,128.24000000000000,MARYLAND,2305,1793000,1939
PERTUSSIS,169.88000000000000,MASSACHUSETTS,7388,4347000,1939
PERTUSSIS,190.27000000000000,MICHIGAN,9816,5156000,1939
PERTUSSIS,81.64000000000000,MINNESOTA,2267,2771000,1939
PERTUSSIS,34.220000000000000,MISSOURI,1299,3783000,1939
PERTUSSIS,137.37,MONTANA,766,555000,1939
PERTUSSIS,40.45000000000000,NEBRASKA,539,1318000,1939
PERTUSSIS,28.790000000000000,NEW HAMPSHIRE,143,490000,1939
PERTUSSIS,323.83000000000000,NEW JERSEY,13376,4129000,1939
PERTUSSIS,287.08000000000000,NEW MEXICO,1507,523000,1939
PERTUSSIS,162.74,NEW YORK,22013,13523000,1939
PERTUSSIS,303.94000000000000,NORTH CAROLINA,10685,3514000,1939
PERTUSSIS,137.03000000000000,NORTH DAKOTA,887,644000,1939
PERTUSSIS,127.70000000000000,OHIO,8795,6886000,1939
PERTUSSIS,18.050000000000000,OKLAHOMA,424,2333000,1939
PERTUSSIS,98.86000000000000,OREGON,1070,1081000,1939
PERTUSSIS,175.06000000000000,PENNSYLVANIA,17340,9901000,1939
PERTUSSIS,312.4400000000000,RHODE ISLAND,2196,701000,1939
PERTUSSIS,154.23000000000000,SOUTH CAROLINA,2892,1872000,1939
PERTUSSIS,41.30000000000000,SOUTH DAKOTA,270,645000,1939
PERTUSSIS,78.27000000000000,TENNESSEE,2255,2874000,1939
PERTUSSIS,86.97000000000000,TEXAS,5535,6360000,1939
PERTUSSIS,583.85,UTAH,3173,543000,1939
PERTUSSIS,846.06,VERMONT,3034,358000,1939
PERTUSSIS,127.24000000000000,VIRGINIA,3404,2670000,1939
PERTUSSIS,94.17000000000000,WASHINGTON,1621,1715000,1939
PERTUSSIS,80.69,WEST VIRGINIA,1511,1868000,1939
PERTUSSIS,351.83000000000000,WISCONSIN,10985,3121000,1939
PERTUSSIS,189.07000000000000,WYOMING,473,248000,1939
POLIO,1.9800000000000000,ALABAMA,56,2814000,1939
POLIO,30.4,ARIZONA,149,484000,1939
POLIO,2.5500000000000000,ARKANSAS,53,1948000,1939
POLIO,12.520000000000000,CALIFORNIA,855,6785000,1939
POLIO,12.560000000000000,COLORADO,142,1120000,1939
POLIO,2.6500000000000000,CONNECTICUT,48,1696000,1939
POLIO,2.09,DELAWARE,7,263000,1939
POLIO,8.440000000000000,DISTRICT OF COLUMBIA,57,658000,1939
POLIO,4.140000000000000,FLORIDA,79,1836000,1939
POLIO,2.8400000000000000,GEORGIA,92,3120000,1939
POLIO,8.34,IDAHO,45,521000,1939
POLIO,2.1900000000000000,ILLINOIS,176,7890000,1939
POLIO,1.6100000000000000,INDIANA,59,3403000,1939
POLIO,7.13,IOWA,183,2520000,1939
POLIO,3.4300000000000000,KANSAS,66,1824000,1939
POLIO,5.830000000000000,KENTUCKY,167,2825000,1939
POLIO,0.9800000000000000,LOUISIANA,27,2334000,1939
POLIO,0.48,MAINE,5,846000,1939
POLIO,1.7400000000000000,MARYLAND,32,1793000,1939
POLIO,1.5600000000000000,MASSACHUSETTS,70,4347000,1939
POLIO,16.34,MICHIGAN,843,5156000,1939
POLIO,19.440000000000000,MINNESOTA,541,2771000,1939
POLIO,1.8500000000000000,MISSISSIPPI,43,2168000,1939
POLIO,0.6700000000000000,MISSOURI,28,3783000,1939
POLIO,3.8700000000000000,MONTANA,22,555000,1939
POLIO,4.550000000000000,NEBRASKA,61,1318000,1939
POLIO,2.75,NEW HAMPSHIRE,14,490000,1939
POLIO,5.620000000000000,NEW JERSEY,236,4129000,1939
POLIO,62.700000000000000,NEW MEXICO,331,523000,1939
POLIO,6.110000000000000,NEW YORK,835,13523000,1939
POLIO,3.170000000000000,NORTH CAROLINA,115,3514000,1939
POLIO,3.1500000000000000,NORTH DAKOTA,22,644000,1939
POLIO,2.1300000000000000,OHIO,154,6886000,1939
POLIO,2.1400000000000000,OKLAHOMA,52,2333000,1939
POLIO,5.840000000000000,OREGON,68,1081000,1939
POLIO,3.3000000000000000,PENNSYLVANIA,330,9901000,1939
POLIO,1.42,RHODE ISLAND,11,701000,1939
POLIO,23.050000000000000,SOUTH CAROLINA,434,1872000,1939
POLIO,4.69,SOUTH DAKOTA,34,645000,1939
POLIO,1.1500000000000000,TENNESSEE,38,2874000,1939
POLIO,3.330000000000000,TEXAS,213,6360000,1939
POLIO,27.59,UTAH,153,543000,1939
POLIO,19.700000000000000,VERMONT,72,358000,1939
POLIO,1.9200000000000000,VIRGINIA,54,2670000,1939
POLIO,1.9400000000000000,WASHINGTON,36,1715000,1939
POLIO,4.48,WEST VIRGINIA,86,1868000,1939
POLIO,3.14,WISCONSIN,102,3121000,1939
POLIO,10.670000000000000,WYOMING,29,248000,1939
SMALLPOX,1.7400000000000000,ALABAMA,52,2814000,1939
SMALLPOX,59.590000000000000,ARIZONA,291,484000,1939
SMALLPOX,7.520000000000000,ARKANSAS,151,1948000,1939
SMALLPOX,10.52,CALIFORNIA,720,6785000,1939
SMALLPOX,32.11,COLORADO,361,1120000,1939
SMALLPOX,0.35,CONNECTICUT,6,1696000,1939
SMALLPOX,0.0,DELAWARE,0,263000,1939
SMALLPOX,0.0,DISTRICT OF COLUMBIA,0,658000,1939
SMALLPOX,0.4,FLORIDA,9,1836000,1939
SMALLPOX,1.1000000000000000,GEORGIA,37,3120000,1939
SMALLPOX,52.44,IDAHO,277,521000,1939
SMALLPOX,6.1300000000000000,ILLINOIS,487,7890000,1939
SMALLPOX,44.04000000000000,INDIANA,1500,3403000,1939
SMALLPOX,45.20000000000000,IOWA,1143,2520000,1939
SMALLPOX,14.110000000000000,KANSAS,262,1824000,1939
SMALLPOX,6.700000000000000,KENTUCKY,192,2825000,1939
SMALLPOX,0.62,LOUISIANA,19,2334000,1939
SMALLPOX,0.0,MAINE,0,846000,1939
SMALLPOX,0.0,MARYLAND,0,1793000,1939
SMALLPOX,0.0,MASSACHUSETTS,0,4347000,1939
SMALLPOX,7.210000000000000,MICHIGAN,375,5156000,1939
SMALLPOX,19.850000000000000,MINNESOTA,554,2771000,1939
SMALLPOX,1.7100000000000000,MISSISSIPPI,39,2168000,1939
SMALLPOX,16.52,MISSOURI,629,3783000,1939
SMALLPOX,24.090000000000000,MONTANA,140,555000,1939
SMALLPOX,19.160000000000000,NEBRASKA,257,1318000,1939
SMALLPOX,0.0,NEW HAMPSHIRE,0,490000,1939
SMALLPOX,0.0,NEW JERSEY,0,4129000,1939
SMALLPOX,11.600000000000000,NEW MEXICO,64,523000,1939
SMALLPOX,0.32000000000000000,NEW YORK,46,13523000,1939
SMALLPOX,0.44000000000000000,NORTH CAROLINA,21,3514000,1939
SMALLPOX,25.4,NORTH DAKOTA,166,644000,1939
SMALLPOX,7.910000000000000,OHIO,548,6886000,1939
SMALLPOX,35.390000000000000,OKLAHOMA,831,2333000,1939
SMALLPOX,30.17,OREGON,332,1081000,1939
SMALLPOX,0.01,PENNSYLVANIA,1,9901000,1939
SMALLPOX,0.0,RHODE ISLAND,0,701000,1939
SMALLPOX,0.22000000000000000,SOUTH CAROLINA,4,1872000,1939
SMALLPOX,48.18000000000000,SOUTH DAKOTA,316,645000,1939
SMALLPOX,7.300000000000000,TENNESSEE,212,2874000,1939
SMALLPOX,8.310000000000000,TEXAS,532,6360000,1939
SMALLPOX,4.48,UTAH,26,543000,1939
SMALLPOX,0.0,VERMONT,0,358000,1939
SMALLPOX,0.0,VIRGINIA,0,2670000,1939
SMALLPOX,13.410000000000000,WASHINGTON,235,1715000,1939
SMALLPOX,1.2000000000000000,WEST VIRGINIA,25,1868000,1939
SMALLPOX,6.210000000000000,WISCONSIN,199,3121000,1939
SMALLPOX,20.02,WYOMING,53,248000,1939
MEASLES,115.12000000000000,ALABAMA,3280,2845000,1940
MEASLES,339.06000000000000,ARIZONA,1697,499000,1940
MEASLES,72.0,ARKANSAS,1414,1955000,1940
MEASLES,376.4400000000000,CALIFORNIA,26167,6950000,1940
MEASLES,231.80000000000000,COLORADO,2625,1130000,1940
MEASLES,376.52000000000000,CONNECTICUT,6436,1708000,1940
MEASLES,36.040000000000000,DELAWARE,101,269000,1940
MEASLES,126.9900000000000,DISTRICT OF COLUMBIA,883,690000,1940
MEASLES,114.19000000000000,FLORIDA,2192,1915000,1940
MEASLES,93.84000000000000,GEORGIA,2934,3119000,1940
MEASLES,337.5300000000000,IDAHO,1767,522000,1940
MEASLES,84.14000000000000,ILLINOIS,6658,7905000,1940
MEASLES,16.650000000000000,INDIANA,577,3433000,1940
MEASLES,212.60000000000000,IOWA,5399,2537000,1940
MEASLES,450.30000000000000,KANSAS,8059,1788000,1940
MEASLES,97.62,KENTUCKY,2798,2859000,1940
MEASLES,47.78,LOUISIANA,1139,2370000,1940
MEASLES,837.7400000000000,MAINE,7116,849000,1940
MEASLES,233.84000000000000,MARYLAND,4305,1839000,1940
MEASLES,498.7200000000000,MASSACHUSETTS,21541,4318000,1940
MEASLES,299.7,MICHIGAN,15933,5315000,1940
MEASLES,300.31000000000000,MINNESOTA,8382,2790000,1940
MEASLES,0.0,MISSISSIPPI,0,2176000,1940
MEASLES,15.55,MISSOURI,593,3786000,1940
MEASLES,476.48000000000000,MONTANA,2665,558000,1940
MEASLES,129.04000000000000,NEBRASKA,1705,1316000,1940
MEASLES,0.0,NEVADA,0,113000,1940
MEASLES,147.66000000000000,NEW HAMPSHIRE,731,492000,1940
MEASLES,301.9900000000000,NEW JERSEY,12613,4175000,1940
MEASLES,216.6300000000000,NEW MEXICO,1155,531000,1940
MEASLES,212.23000000000000,NEW YORK,28562,13456000,1940
MEASLES,210.27000000000000,NORTH CAROLINA,7523,3574000,1940
MEASLES,149.05000000000000,NORTH DAKOTA,961,640000,1940
MEASLES,22.400000000000000,OHIO,1559,6929000,1940
MEASLES,60.40000000000010,OKLAHOMA,1409,2325000,1940
MEASLES,671.1200000000000,OREGON,7291,1086000,1940
MEASLES,148.62,PENNSYLVANIA,14712,9896000,1940
MEASLES,467.72000000000000,RHODE ISLAND,3369,719000,1940
MEASLES,32.32000000000000,SOUTH CAROLINA,618,1902000,1940
MEASLES,253.83000000000000,SOUTH DAKOTA,1631,641000,1940
MEASLES,95.17000000000000,TENNESSEE,2797,2935000,1940
MEASLES,249.88000000000000,TEXAS,16060,6425000,1940
MEASLES,1363.2200000000000,UTAH,7531,552000,1940
MEASLES,241.07000000000000,VERMONT,880,363000,1940
MEASLES,203.84000000000000,VIRGINIA,5550,2720000,1940
MEASLES,919.5900000000000,WASHINGTON,16005,1740000,1940
MEASLES,29.79000000000000,WEST VIRGINIA,574,1907000,1940
MEASLES,636.4500000000000,WISCONSIN,20007,3143000,1940
MEASLES,393.6,WYOMING,990,250000,1940
PERTUSSIS,43.18,ALABAMA,1235,2845000,1940
PERTUSSIS,177.49000000000000,ARIZONA,892,499000,1940
PERTUSSIS,41.16000000000000,ARKANSAS,811,1955000,1940
PERTUSSIS,182.20000000000000,CALIFORNIA,12668,6950000,1940
PERTUSSIS,110.15000000000000,COLORADO,1251,1130000,1940
PERTUSSIS,179.43000000000000,CONNECTICUT,3072,1708000,1940
PERTUSSIS,223.45000000000000,DELAWARE,609,269000,1940
PERTUSSIS,108.37000000000000,DISTRICT OF COLUMBIA,755,690000,1940
PERTUSSIS,34.450000000000000,FLORIDA,669,1915000,1940
PERTUSSIS,35.510000000000000,GEORGIA,1114,3119000,1940
PERTUSSIS,73.76,IDAHO,392,522000,1940
PERTUSSIS,106.02,ILLINOIS,8388,7905000,1940
PERTUSSIS,48.49000000000000,INDIANA,1672,3433000,1940
PERTUSSIS,42.35000000000000,IOWA,1083,2537000,1940
PERTUSSIS,119.49,KANSAS,2145,1788000,1940
PERTUSSIS,106.71000000000000,KENTUCKY,3058,2859000,1940
PERTUSSIS,38.71000000000000,LOUISIANA,924,2370000,1940
PERTUSSIS,202.66000000000000,MAINE,1728,849000,1940
PERTUSSIS,262.79000000000000,MARYLAND,4842,1839000,1940
PERTUSSIS,183.81,MASSACHUSETTS,7943,4318000,1940
PERTUSSIS,206.69,MICHIGAN,10991,5315000,1940
PERTUSSIS,84.6,MINNESOTA,2367,2790000,1940
PERTUSSIS,39.100000000000000,MISSOURI,1486,3786000,1940
PERTUSSIS,40.46000000000000,MONTANA,232,558000,1940
PERTUSSIS,33.3,NEBRASKA,446,1316000,1940
PERTUSSIS,4.42,NEVADA,5,113000,1940
PERTUSSIS,55.90000000000000,NEW HAMPSHIRE,279,492000,1940
PERTUSSIS,189.4,NEW JERSEY,7913,4175000,1940
PERTUSSIS,258.52,NEW MEXICO,1380,531000,1940
PERTUSSIS,142.09,NEW YORK,19125,13456000,1940
PERTUSSIS,195.91000000000000,NORTH CAROLINA,7011,3574000,1940
PERTUSSIS,104.89000000000000,NORTH DAKOTA,678,640000,1940
PERTUSSIS,159.36000000000000,OHIO,11045,6929000,1940
PERTUSSIS,24.360000000000000,OKLAHOMA,573,2325000,1940
PERTUSSIS,96.43000000000000,OREGON,1056,1086000,1940
PERTUSSIS,203.65000000000000,PENNSYLVANIA,20160,9896000,1940
PERTUSSIS,117.36000000000000,RHODE ISLAND,849,719000,1940
PERTUSSIS,84.44000000000000,SOUTH CAROLINA,1610,1902000,1940
PERTUSSIS,27.36000000000000,SOUTH DAKOTA,182,641000,1940
PERTUSSIS,71.91000000000000,TENNESSEE,2118,2935000,1940
PERTUSSIS,127.74000000000000,TEXAS,8214,6425000,1940
PERTUSSIS,718.56,UTAH,3972,552000,1940
PERTUSSIS,378.0000000000000,VERMONT,1377,363000,1940
PERTUSSIS,113.14000000000000,VIRGINIA,3084,2720000,1940
PERTUSSIS,116.03,WASHINGTON,2026,1740000,1940
PERTUSSIS,96.21,WEST VIRGINIA,1843,1907000,1940
PERTUSSIS,224.74000000000000,WISCONSIN,7070,3143000,1940
PERTUSSIS,79.80000000000000,WYOMING,207,250000,1940
POLIO,1.6200000000000000,ALABAMA,51,2845000,1940
POLIO,5.000000000000000,ARIZONA,31,499000,1940
POLIO,1.3900000000000000,ARKANSAS,33,1955000,1940
POLIO,8.110000000000000,CALIFORNIA,571,6950000,1940
POLIO,3.58,COLORADO,44,1130000,1940
POLIO,1.1100000000000000,CONNECTICUT,20,1708000,1940
POLIO,0.56,DELAWARE,2,269000,1940
POLIO,1.35,DISTRICT OF COLUMBIA,12,690000,1940
POLIO,2.2700000000000000,FLORIDA,49,1915000,1940
POLIO,1.5000000000000000,GEORGIA,52,3119000,1940
POLIO,8.690000000000000,IDAHO,48,522000,1940
POLIO,5.770000000000000,ILLINOIS,464,7905000,1940
POLIO,12.450000000000000,INDIANA,432,3433000,1940
POLIO,23.17000000000000,IOWA,590,2537000,1940
POLIO,18.95,KANSAS,343,1788000,1940
POLIO,5.370000000000000,KENTUCKY,160,2859000,1940
POLIO,3.6900000000000000,LOUISIANA,94,2370000,1940
POLIO,0.78,MAINE,9,849000,1940
POLIO,0.7100000000000000,MARYLAND,16,1839000,1940
POLIO,1.0,MASSACHUSETTS,50,4318000,1940
POLIO,20.950000000000000,MICHIGAN,1118,5315000,1940
POLIO,10.780000000000000,MINNESOTA,302,2790000,1940
POLIO,1.9000000000000000,MISSISSIPPI,46,2176000,1940
POLIO,5.68,MISSOURI,220,3786000,1940
POLIO,10.420000000000000,MONTANA,60,558000,1940
POLIO,10.540000000000000,NEBRASKA,143,1316000,1940
POLIO,0.0,NEVADA,0,113000,1940
POLIO,0.8,NEW HAMPSHIRE,5,492000,1940
POLIO,2.6900000000000000,NEW JERSEY,118,4175000,1940
POLIO,5.57,NEW MEXICO,32,531000,1940
POLIO,2.7200000000000000,NEW YORK,375,13456000,1940
POLIO,2.41,NORTH CAROLINA,90,3574000,1940
POLIO,3.2900000000000000,NORTH DAKOTA,23,640000,1940
POLIO,6.780000000000000,OHIO,478,6929000,1940
POLIO,3.43,OKLAHOMA,85,2325000,1940
POLIO,4.960000000000000,OREGON,57,1086000,1940
POLIO,2.0300000000000000,PENNSYLVANIA,203,9896000,1940
POLIO,0.9100000000000000,RHODE ISLAND,9,719000,1940
POLIO,6.13,SOUTH CAROLINA,120,1902000,1940
POLIO,8.35,SOUTH DAKOTA,56,641000,1940
POLIO,1.6400000000000000,TENNESSEE,52,2935000,1940
POLIO,2.6500000000000000,TEXAS,175,6425000,1940
POLIO,8.740000000000000,UTAH,52,552000,1940
POLIO,2.5,VERMONT,10,363000,1940
POLIO,6.71,VIRGINIA,187,2720000,1940
POLIO,18.140000000000000,WASHINGTON,319,1740000,1940
POLIO,22.41,WEST VIRGINIA,432,1907000,1940
POLIO,11.29,WISCONSIN,359,3143000,1940
POLIO,8.800000000000000,WYOMING,23,250000,1940
SMALLPOX,1.6500000000000000,ALABAMA,49,2845000,1940
SMALLPOX,15.610000000000000,ARIZONA,81,499000,1940
SMALLPOX,4.390000000000000,ARKANSAS,90,1955000,1940
SMALLPOX,2.620000000000000,CALIFORNIA,191,6950000,1940
SMALLPOX,21.71000000000000,COLORADO,253,1130000,1940
SMALLPOX,0.0,CONNECTICUT,0,1708000,1940
SMALLPOX,0.0,DELAWARE,0,269000,1940
SMALLPOX,0.0,DISTRICT OF COLUMBIA,0,690000,1940
SMALLPOX,0.35,FLORIDA,9,1915000,1940
SMALLPOX,0.4200000000000000,GEORGIA,16,3119000,1940
SMALLPOX,7.760000000000000,IDAHO,44,522000,1940
SMALLPOX,2.9200000000000000,ILLINOIS,234,7905000,1940
SMALLPOX,13.920000000000000,INDIANA,485,3433000,1940
SMALLPOX,21.590000000000000,IOWA,555,2537000,1940
SMALLPOX,4.090000000000000,KANSAS,78,1788000,1940
SMALLPOX,1.01,KENTUCKY,36,2859000,1940
SMALLPOX,0.32,LOUISIANA,11,2370000,1940
SMALLPOX,0.0,MAINE,0,849000,1940
SMALLPOX,0.0,MARYLAND,0,1839000,1940
SMALLPOX,0.0,MASSACHUSETTS,0,4318000,1940
SMALLPOX,2.57,MICHIGAN,142,5315000,1940
SMALLPOX,11.440000000000000,MINNESOTA,321,2790000,1940
SMALLPOX,0.5900000000000000,MISSISSIPPI,17,2176000,1940
SMALLPOX,6.080000000000000,MISSOURI,235,3786000,1940
SMALLPOX,4.59,MONTANA,29,558000,1940
SMALLPOX,6.500000000000000,NEBRASKA,89,1316000,1940
SMALLPOX,0.0,NEVADA,0,113000,1940
SMALLPOX,0.0,NEW HAMPSHIRE,0,492000,1940
SMALLPOX,0.0,NEW JERSEY,0,4175000,1940
SMALLPOX,3.4800000000000000,NEW MEXICO,22,531000,1940
SMALLPOX,0.01,NEW YORK,4,13456000,1940
SMALLPOX,0.17000000000000000,NORTH CAROLINA,11,3574000,1940
SMALLPOX,15.650000000000000,NORTH DAKOTA,104,640000,1940
SMALLPOX,2.5800000000000000,OHIO,189,6929000,1940
SMALLPOX,16.030000000000000,OKLAHOMA,381,2325000,1940
SMALLPOX,11.620000000000000,OREGON,130,1086000,1940
SMALLPOX,0.0,PENNSYLVANIA,0,9896000,1940
SMALLPOX,0.0,RHODE ISLAND,0,719000,1940
SMALLPOX,0.39,SOUTH CAROLINA,9,1902000,1940
SMALLPOX,20.030000000000000,SOUTH DAKOTA,136,641000,1940
SMALLPOX,2.2900000000000000,TENNESSEE,73,2935000,1940
SMALLPOX,3.610000000000000,TEXAS,236,6425000,1940
SMALLPOX,2.6100000000000000,UTAH,18,552000,1940
SMALLPOX,0.0,VERMONT,0,363000,1940
SMALLPOX,0.12,VIRGINIA,4,2720000,1940
SMALLPOX,1.7500000000000000,WASHINGTON,33,1740000,1940
SMALLPOX,0.5700000000000000,WEST VIRGINIA,13,1907000,1940
SMALLPOX,6.040000000000000,WISCONSIN,197,3143000,1940
SMALLPOX,3.8000000000000000,WYOMING,14,250000,1940
MEASLES,297.47000000000000,ALABAMA,8634,2902000,1941
MEASLES,615.2900000000000,ARIZONA,3015,490000,1941
